sample_id	url	host	text_preview	predicted_domain	gold_domain	reviewer_note
s0054	https://newspim.com/news/view/20230601000813	newspim.com	[서울=뉴스핌] 강명연 기자 = 해외에서나 볼 수 있었던 터미널이 아닌 비행기 계류장내 건물에서 비행기에 직접 타는 원격탑승시설이 국내 최초로 인천국제공항에 도입된다. 이를 토대로 올 여름철 성수기를 맞아 무결점 공항운영 및 여객 편의가 개선될 전망이다. 1일 인천국제공항공사에 따르면 국내 공항 중 최초로 원격탑승시설에 	web_general		
s0055	http://www2.laborparty.kr/index.php?mid=lps_comment&document_srl=840253&sort_index=readed_count&order_type=desc&listStyle=viewer&page=4	www2.laborparty.kr	[기자회견문] 학교급식 직영전환 노력, 일제고사 반만 하라 학교장, 교육청에 대한 고발운동을 시작하며 오늘은 우리의 청소년들이 일제고사를 보는 날이다. 하지만 우리는 일제고사가 아닌 학교급식을 말하기 위해 이 자리에 섰다. 우리는 서울시교육청이, 그리고 일선 학교의 교장들이 일제고사를 실시하는 노력의 절반만이라도 학교급식	web_general		
s0056	https://www.uhakbrain.com/%EB%A7%88%EB%8B%88%ED%86%A0%EB%B0%94-%EC%9C%A0%ED%95%99-%ED%9B%84-%EC%9D%B4%EB%AF%BC-mpnp-%EA%B0%80%EC%9D%B4%EB%93%9C/	www.uhakbrain.com	유학브레인에서 보는 MPNP 특징 캐나다 연방정부의 경험이민(CEC) 루트에는 나이 점수가 있기 때문에, 만 30세 이후에는 불이익이 생기지만 MPNP는 나이에 대한 불이익이 없습니다. 온타리오 주를 제외한 대부분의 주정부 이민 프로그램은 최소 1년 이상의 풀타임 직장 경력을 요구하는데, MPNP의 경우 경력이 없어도 학	web_general		
s0057	https://blog.kidsnote.com/tag/%EC%9A%B0%EC%88%98%EC%96%B4%EB%A6%B0%EC%9D%B4%EC%A7%91?page=1	blog.kidsnote.com	안녕하세요. 키즈노트입니다~ 현재 많은 원에서 키즈노트를 사용하고 계시는데, 그 중 어떤 원보다도 적극적으로 잘 활용하여 어머님들과의 소통, 선생님들의 업무 효율, 가정 연계 교육까지! 일석삼조의 효과를 톡톡히 보고 있는 어린이집이 있다고 하여 저희가 찾아가 보았습니다. 바로 경기도 화성시에 위치한 '푸른호반 어린이집' 	blog		
s0058	http://www.yeeunwed.co.kr/bbs/board.php?bo_table=use_review&wr_id=1942&page=9	www.yeeunwed.co.kr	이용후기 차별화된 고급스러운 서비스, 호텔식 스타일, 급이 다른 출장부페 |제목 ||전무님~진심으로 감사 드립니다.하객들에게 좋은소리 많이 들었어요~  |등록일 ||2018-09-29 ||조회수 ||818  전무님~안녕하세요! 1달전에 예식한 신부입니다. 걱정도 너무 많이 했었고 고민도 많았었는데...진심으로 감사 드립니	web_general		
s0059	https://fileinfo.kako.co.kr/airbnb/	fileinfo.kako.co.kr	에어비앤비 카테고리에서 완벽한 숙소를 찾아보세요 디자인, 위치 또는 인근 즐길 거리를 바탕으로 엄선된 숙소 컬렉션을 둘러보세요. 아늑하고 전망 좋은 통나무집이나 해변에 자리한 아파트 등, 에어비앤비 카테고리와 100개 이상의 필터가 제공되는 맞춤 검색 기능 활용하면 여행 목적에 꼭 맞는 숙소를 더 쉽게 찾을 수 있어요. 	web_general		
s0060	https://wnews.or.kr/bbs/board.php?bo_table=nw01&wr_id=3803	wnews.or.kr	(재)부산여성가족과 평생교육진흥원(원장 오경은, 이하 여평원)과 15개 평생학습도시(중‧서‧동‧영도‧부산진‧동래‧남‧북‧사하‧금정‧강서‧연제‧수영‧사상구, 기장군)가 교육부와 국가평생교육진흥원에서 주관한 ‘2023년 제20회 대한민국 평생학습대상’ 사업부문에서 특별상(한국평생교육총연합회장상)을 수상했다. ‘대한민국 평생학	news		
s0061	https://energy-news.co.kr/news/articleView.html?idxno=77621&replyAll=&reply_sc_order_by=I	energy-news.co.kr	[에너지신문] 예스코가 교량첨가배관 안전관리 강화를 위한 범용 IoT 단말기를 개발했다. 예스코(대표 정창시) 는 29일 안전 점검원이 교량 하단부에 설치된 배관을 분기마다 1회 육안으로 점검하는 교량첨가배관 안전점검에서 협소한 점검 통로로 인해 발생되는 안전 점검원 추락 등 안전사고 및 인적 오류를 방지하기 위해 범용 	news		
s0062	https://chinastoryhub.com/tag/%EC%A4%91%EA%B5%AD%EC%96%B4-%EB%B2%88%EC%97%AD/	chinastoryhub.com	월량선생의 중국이야기 가깝고도 먼 이웃, 중국에 대해 알아봅시다 중국어 번역기는 어떤 것이 가장 좋을까요? 중국어 번역기 중 가장 많이 사용하는 4가지로 실제 번역을 해보니 의외의 결과가 나왔는데요, 이번 포스팅에서는 구글 번역기, 파파고 번역기, Baidu 번역기, Sogou 번역기를 활용하여 테스트 해보았습니다. in	web_general		
s0063	http://www.hkbs.co.kr/news/articleList.html?page=20&total=9173&sc_section_code=&sc_sub_section_code=S2N12&sc_serial_code=&sc_area=&sc_level=&sc_article_type=&sc_view_level=&sc_sdate=&sc_edate=&sc_seri	www.hkbs.co.kr	지면보기 즐겨찾기 시작페이지 트위터 페이스북 RSS UPDATE : 2019.7.17 수 처음으로 로그인 회원가입 검색 전체뉴스 환경뉴스 사건사고 환경정책 환경정보 기후변화 국제 국정감사 환경플러스 교육·과학 농·수·축 보건·식품 NGO English Version 사회·문화 사회·복지 문화·Book 메트로 건강·웰빙 스	web_general		
s0064	https://www.mitsui.com/kr/ko/terms/index.html	www.mitsui.com	Mitsui & Co. Korea Ltd. 이용약관 이 웹 사이트는 한국미쓰이 물산 주식회사(이하 「한국미쓰이」)가 운영·관리하고 있습니다. 이 웹 사이트 이용에 앞서 이하의 이용 약관을 숙지하여 주시고 이러한 이용 약관에 동의 하였을 경우에게만 이 웹 사이트를 이용하십시오. 덧붙여 이 웹 사이트를 이용 하실 경우, 모든	web_general		
s0065	http://hankookin.net/57782	hankookin.net	이날 간담회에는 도교육청 김상열 정책기획과장과 장원숙 학교혁신과장, 제천교육지원청 정진 교육과장, 학교운영위원장 등이 참석해 학생들의 다양한 진로와 적성을 고려한 학생 맞춤형 교육과정이 필요하다는데 의견을 모았다. 특히, 박성원 의원은 “제천지역 학생들이 보다 나은 환경에서 학습할 수 있는 학교를 만드는데 있어서 공론화가	web_general		
s0066	http://www.consumerwide.com/news/articleView.html?idxno=34330	www.consumerwide.com	[컨슈머와이드-강진일 기자] LG전자 스마트폰 AI가 더 똑똑해졌다. LG전자가 고객이 원하는 정보를 알아서 찾아주는 맞춤형 지능화 서비스를 새롭게 선보였다. 집안의 스마트 가전과 연결하고 제어하는 스마트홈 AI는 더욱 쉽고 직관적으로 쓸 수 있도록 개선됐고, 지난해 처음 선보인 비전 AI와 음성 AI는 더욱 빠르고 정확	web_general		
s0067	http://bunyangstate.com/archives/767	bunyangstate.com	상가는 어떤 모습일까 힐스테이트 삼송역 스칸센 외측상가 그리고 내측상가로 구분되는 힐스테이트 삼송역 스칸센 입니다. 외측은 큰 도로변으로 노출되며 내측 상가는 블록과 블록 사이 (2블록, 3블록) 스트리트몰로 구성된다고 보시면 되겠습니다. 삼송역 인근에는 이렇다 할 중심상권이 없기 때문에 이러한 부분을 해소해줄 수 있는 	web_general		
s0068	http://shindonga.donga.com/3/all/13/101118/1	shindonga.donga.com	교육은 한 나라의 존망성쇠를 좌우한다. 부존자원이 거의 없는 우리나라에서는 인적자원이 유일한 재산이기 때문에 교육의 중요성이 더욱 강조된다. 이렇게 중요한 교육이 정책의 실패로 급격히 붕괴되고 있다. 교실붕괴의 주범은 준비 안된 여건에서 성급하게 도입한 열린교육과 수요자중심교육, 고교 평준화 등의 시행 때문이라고 생각된다	news		
s0069	http://allreport.co.kr/search/detail.asp?pk=19146141	allreport.co.kr	본 자료는 취업 즉 입사를 준비하거나 시험전에 읽고 알고 익혀야 할 면접에 관련된 중요 내용을 정리한 미니책자 반드시 취업하는 입사 면접 전략과 방법입니다. 취업 면접은 사전에 충분히 필요한 학습을 하고 준비를 하면 어렵지 않게 극복할 수가 있습니다. 그런데 면접이 무엇인지 왜 하는지에 대한 이해가 없이 막연하게 관련 요	web_general		
s0070	http://greenreview.co.kr/book/2359/	greenreview.co.kr	《간디의 물레》(1999) 그리고 《땅의 옹호》(2008) 이후 10년 만에 출간된 사회평론집 《근대문명에서 생태문명으로》는 《녹색평론》 발행인 김종철 선생의 오랜 생태적 사유를 정리한 책이다. 또한 이것은 《녹색평론》이 1991년 창간 이래 의도해온 중심적인 작업, 즉 “오랜 세월에 걸쳐 우리가 별생각 없이 당연하게 수	web_general		
s0071	http://m.apparelnews.co.kr/m/mpnews.php?table=paper_news&query=view&uid=91933	m.apparelnews.co.kr	홈 > 어패럴뉴스 2019.02.25 14면 이슈기업 - 버츄사이즈코리아 버츄사이즈, 온라인 판매 최대 장애 ‘사이즈’ 해결 기존 제품과 사이즈 비교… 日 시장 20% 점유 작년 韓 진출… 유니클로·엘롯데·위즈위드 도입 온라인 쇼핑에서 최대 장애는 ‘사이즈’다. 옷에 대한 ‘디자인’이나 ‘품질’은 글과 이미지로 충분히 설	news		
s0072	http://cerik.re.kr/01/report_view.asp?idx=1174&pcls=2	cerik.re.kr	|제목||건설투자 활성화 및 고용 여건 개선을 통한 일자리 창출 방안| |연구원||박용석, 심규범, 이홍일, 김현아, 이승우||출판일||2010-03-31||조회수||8120| |건설 일자리 규모는 건설투자 규모에 의해 결정  - 건설 일자리는 고용 또는 취업을 통해 발생. 이를 위해서는 적정 노무비 지급 필요. 내수진작	web_general		
s0073	http://leeeunsoo.tistory.com/category/LANDSCAPE/%EC%9D%BC%EB%B0%98	leeeunsoo.tistory.com	LANDSCAPE/일반 · 2018.03.02 23:22 경주 양남의 읍천 주상절리대에 다녀 왔습니다. 원래 목적은 통도사에 홍매화 촬영을 계획했었으나 소식통에 의하면 늦은 추위로 인해서 예년보다 꽃봉우리가 아직 터지지 않았고 몇몇 피어있는 꽃봉우리는 추위로 인해서 떨어지 것도 많다고 합니다. 통도사 홍매화는 아무래도 다	blog		
s0074	https://www.i-boss.co.kr/ab-5564-17	www.i-boss.co.kr	강남 탈모전문병원의 강 원장과 얼마전 대화를 나눌 기회가 있었다. 3월 뉴스제휴평가위 활동이후 병원기사가 포털에 나가지 않고부터 경영이 어려워졌다고 한다. 그동안 포털기사를 쉽게 생각했었는데 그 비중이 크더라는 것이다. 그러면서 그동안 많은 대행사를 겪어봤는데 한마디로 실망이라는 것이다. 계약하고 몇 개월만 지나면 담당자	web_general		
s0075	http://sound.or.kr/count/title/943.html	sound.or.kr	#아자르 채팅 이거 완전 물건아니야? #남산타워 데이트 오랜만에 다녀왔어요 #30대 남성 의료실비 구성 요령 급여받을수있나 #20대채팅 30대채팅 할만한곳 #반지만들기 일산 데이트코스 추천! #서울이색데이트/신촌물총축제 2017/신촌물총축제 날짜 변경되었어요~~7월29~30일! 티켓예매! #30대소개팅 되는 다양한 연령층	web_general		
s0076	http://www.porsche-korea.co.kr/shop/item.php?it_id=WAP591XXX0B	www.porsche-korea.co.kr	Polo Shirts 미국 사이즈로 크게 나와서 한 치수 작게 주문해주세요. 해외 주문접수 및 국내배송까지 평균 10~20일 정도 소요 됩니다. With side slits, back slightly longer than front. Buttons with Porsche logo. 100% cotton. In White 	ko_en_mixed		
s0077	https://kr.tradingview.com/chart/BTCUSD/ZkUF1151/	kr.tradingview.com	긴 횡보가 점점 박스권 하방에서 자리잡는 모양세입니다. 일봉에서 발생한 도지반전캔들도 추세를 반전시키지 못하고 흑삼병이 발생했네요. 횡보구간 발생한 매물들은 6.5k에 형성된 강한 지지선 하방이탈시 투매로 이어질 가능성이 높습니다. 금일 종가마감을 적어도 6.6k선에서 지켜내지 못한다면 추가적인 하락을 예상해볼 수 있겠습	web_general		
s0078	https://economiology.com/%EA%B5%AD%EB%AF%BC%EC%97%B0%EA%B8%88-%EB%B0%98%ED%99%98%EC%9D%BC%EC%8B%9C%EA%B8%88-%EC%86%8C%EB%A9%B8%EC%8B%9C%ED%9A%A8-%ED%99%95%EB%8C%80-5%EB%85%84%EC%97%90%EC%84%9C-10%EB%8	economiology.com	국민연금 반환일시금 수급권 소멸시효가 확대됩니다. 기존 5년에서 2018년 1월 25일부터 10년으로 늘어나게 됩니다. 국민연금 반환일시금이란? 국민연금 반환일시금이란 노령연금을 받기 위한 최소 가입기간인 10년을 채우지 못했을 경우에 그동안 납입한 보험료에 이자를 더해 돌려받는 금액인데요. 그동안은 5년간 반환일시금을 	web_general		
s0079	https://bphotokr.com/2018/01/05/victorias-secret/	bphotokr.com	“안녕, 좋은 아침이야. 특별히 찾고 있는 것이라도 있니?” “저기, 팬티를 좀 선물하려고 하는데.” “오, 우리 가게에 많이 있지. 그런데 사이즈는 알고 있니?” “응, 제일 작은 것.” “오케이. 여기 앞이랑 저기 중간, 그리고 마지막 제일 뒤쪽에 조금씩 있어.” 가장 가까운 진열대로 나를 끌고 가며 직원이 말을 건넨	web_general		
s0080	http://cinnamonpie.tistory.com/tag/%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C	cinnamonpie.tistory.com	｜잡담｜ 2016.10.14 02:24 삼성카드가 뮤지컬 '노트르담 드 파리'을 1+1 이벤트하고 있습니다.. 지금은 당연히 끝났겠네요.. 삼성카드를 사용하시는 모든 분이 혜택 대상입니다. 티켓 한장 사면 원 플러스 원으로 한장은 공짜로 주는 이벤트입니다. 티켓오픈은 이미 시작했고 공연 일시는 2016년 12월 11일 일	blog		
s0081	http://mediabuddha.net/news/view.php?number=22774	mediabuddha.net	시립은평노인종합복지관(관장 김승자)에서는 소규모 도서관 기능을 수행하는 은평구지정 작은도서관(구 인덕문고)을 운영하고 있으며, 60세 이상 어르신, 지역주민들의 건전한 문화활동인 독서문화를 장려하고자 도서무료대여사업을 진행하고 있다. 은평노인종합복지관 작은도서관은 60세 이상의 어르신 및 지역주민 누구나 이용 가능하며, 	web_general		
s0082	http://news.bbsi.co.kr/news/articleView.html?idxno=856842	news.bbsi.co.kr	|지난 11일 오전 전남 영암군 신북면의 조류인플루엔자(AI) 바이러스가 검출된 한 종오리 농장에서 방역 작업자들이 오리알을 살처분하기 위해 진입하고 있다.| 전남 영암의 한 오리농장에서 검출된 조류인플루엔자, AI바이러스가 고병원성으로 확인됐습니다. 광주 BBS 정종신 기자와 이 소식 자세히 알아보겠습니다. 전남에서는 	news		
s0083	http://www.foodnmed.com/ymy17110601/	www.foodnmed.com	– “연구실 환경 탓에 임신 주저한 적 있다”는 여성 과학자 10명 중 4명 꼴 – 여성과학자안전관리위원회, 올 2∼5월 여성 과학자 796명 설문조사 결과 – 안전교육 콘텐츠에 ’남녀 모두를 위한 연구실 문화‘ 꼽은 여성 과학자 많아 이공계 여대생 등 20대 여성 과학자 5명 중 1명이 “평소 자신의 연구실이 안전하지 	web_general		
s0084	http://veritas.kr/articles/24822/20170520/%EA%B9%80%EC%A0%95%EC%88%99-%EC%97%AC%EC%82%AC-%EC%9D%B8%EC%82%BC%EA%B0%95%EC%A0%95-%ED%8F%89-%EB%93%A4%EC%96%B4%EB%B3%B4%EB%8B%88-%EA%B0%90%EB%8F%99.htm	veritas.kr	김정숙 여사 인삼강정 평 들어보니 "감동" 19일 CBS 라디오 '시사자키 정관용입니다'에 출연한 노희찬 정의당 원내대표가 김정숙 여사의 인삼강정에 대해 소감을 남겨 눈길을 끌고 있다. 진행자가 "후식을 김정숙 여사가 직접 만들 걸 내시겠다고 했는데"라고 말을 던지자 노희찬 대표는 "굉장히 놀라웠다"고 운을 뗐다. 이어 	web_general		
s0085	http://www.just1word.com/rnksv/exodus/4	www.just1word.com	4 1그러나 모세는 이렇게 말씀을 드렸다. "그들이 저를 믿지 않고, 저의 말을 듣지 않고, '주님께서는 너에게 나타나지 않으셨다' 하면 어찌합니까?" 2주님께서 그에게 물으셨다. "네가 손에 가지고 있는 것이 무엇이냐?" 모세가 대답하였다. "지팡이입니다." 3주님께서 말씀하셨다. "그것을 땅에 던져 보아라." 모세가 	web_general		
s0086	http://tenasia.hankyung.com/archives/1350119	tenasia.hankyung.com	창단 10주년을 맞은 ‘윤소그룹’의 개그 브랜드 ‘옹알스’가 미국 브로드웨이와 함께 세계 양대 공연 중심지로 꼽히는 영국 웨스트엔드에 진출한다. 신개념 개그문화 브랜드 ‘윤소그룹’은 22일 “넌버벌 코미디팀 ‘옹알스’가 오는 12월 5일부터 내년 1월 4일까지 5주간 영국 런던 웨스트엔드에 있는 코미디 전문극장 소호 시어	news		
s0087	https://www.airbnb.co.kr/rooms/24456387	www.airbnb.co.kr	SIBU TOWN AREA 편의시설 에어컨 건조기 필수품목 난방 다리미 노트북 작업 공간 침대/침구 1번 침실 더블 침대 1개 숙소 이용규칙 흡연 금지 반려동물 동반에 적합하지 않음 파티나 이벤트 금지 어린이(만 0-12세)에게 안전하거나 적합하지 않음 체크인 가능 시간은 13:00 - 17:00입니다 장애인 편의시설 엘	web_general		
s0088	http://news.moyiza.com/621389/%EC%B6%98%EC%B2%9C%EC%84%9C%20%ED%9D%89%EA%B8%B0%EB%A1%9C%20%EB%8F%99%EB%A3%8C%20%EC%B0%8C%EB%A5%B8%20%EC%A4%91%EA%B5%AD%EC%9D%B8%20%EB%85%B8%EB%8F%99%EC%9E%90%20%EB%B6%9	news.moyiza.com	(흑룡강신문=하얼빈)술에 취해 말다툼을 벌이다가 동료를 흉기로 찌른 중국인 노동자 A(48)씨가 한국 경찰에 붙잡혔다. 춘천경찰서는 지난 17일 밤 11시께 강원 춘천시 후평동의 한 포장마차에서 중국인 노동자 B(40)씨를 흉기로 찌른 A씨를 붙잡아 조사 중이라고 19일 밝혔다. 경찰은 18일 A씨가 거주하는 춘천시의 한	news		
s0089	http://m.wngo.kr/a.html?uid=113954&page=1&sc=&s_k=&s_t=	m.wngo.kr	국내 최대 규모 프랜차이즈 그룹 제너시스BBQ(회장 윤홍근)의 치킨 프랜차이즈 BBQ가 1일, '맵덕(매운맛 덕후)'들을 겨냥해 뱀파이어 처럼 치명적인 매운 맛의‘뱀파이어 치킨’을 출시했다. ‘뱀파이어 치킨’은 BBQ의 ‘세계 맛 좀 볼래’ 시리즈 일환으로 출시되었으며, 프로젝트 1탄으로 미국 내쉬빌 스타일의 매운맛으로 	web_general		
s0090	http://dailydgnews.com/news/article.html?no=57944	dailydgnews.com	(데일리대구경북뉴스=황지현 기자)이병환 성주군수는 7월 12일 오후 3시 군청 대강당에서 열리는 ‘성주군 인구의 날 기념행사’에 참석한다. (데일리대구경북뉴스=황지현 기자)경상북도는 10월 14일 2019년 3분기 포항영일만항의 컨테이너 물동량이 91,446TEU로 전년 대비 7.8% 증가했다고 밝혔다. 경북도에 따르면 	news		
s0091	https://www.seoul.co.kr/news/newsView.php?id=20190922500022&wlog_sub=svt_026	www.seoul.co.kr	“검찰이 부당하게 정치 개입한다” 주장 도심에서는 자유한국당·보수단체 주도 집회 황교안 한국당 대표 “정부 심판해야 한다” ‘사법적폐청산 범국민 시민연대’는 21일 오후 6시 서울 서초동 대검찰청 앞에서 ‘검찰개혁·사법적폐 청산 집회’를 열었다. 검찰개혁 촉구 집회는 지난 16일부터 엿새째 이어졌는데 주말인 이날 절정을 	web_general		
s0092	https://www.coinchelcubes.com/cs/faq	www.coinchelcubes.com	미성년자도 가입 및 거래가 가능한가요? 회원가입 시 지인 혹은 가족의 휴대폰 번호로 등록할 수는 없나요? 회원 탈퇴를 하고 싶어요. 회원탈퇴 후 다시 가입할 경우 전에 입력한 정보를 다시 사용할 수 있나요? 거래 수수료는 얼마인가요? 암호화폐 구매주문을 했는데 거래내역에 뜨질 않아요. 코인을 KRW(한화)로 KRW(한화)	web_general		
s0093	http://www.gnnews.co.kr/news/articleView.html?idxno=307607	www.gnnews.co.kr	진주 지하상가는 ‘88 꿈나무’였다. 처음 생겼을때는 대도시에나 있을 법한 번듯한 지하상가에 너도나도 발길을 이었지만 20년의 세월이 넘어가면서 그 인기도 시들해져버렸다. 악세서리나 양말짝, 3만9000원 구두가 팔리더니 하나둘 상가가 문을 닫았다. 17년 여름, 지하상가엔 청년상인들이 돌아왔다. ‘88 꿈나무’ 시절 지	news		
s0094	http://dhtechnew.com/sub03/sub02.php	dhtechnew.com	오늘날 컴퓨터는 업무환경 보다 높은 PC성능이 제공되어 있어 많은 사용자가 리소스를 100% 활용하지 못하고 있습니다. 엔컴퓨팅의 가상화제품은 사용자의 PC리소스를 회사 또는 부서 업무환경에 맞도록 제공합니다. 가상화 서버 OS 및 Thin - Client 는 경쟁사와 비교해 구축비용이 저렴합니다. Thin-Client는	web_general		
s0095	http://kwangju.co.kr/article.php?aid=1568626619676866145	kwangju.co.kr	올해로 열한 번째를 맞는 청자백일장은 축제 기간인 10월 5일 오후 1시부터 청자촌 고려청자박물관 앞뜰에서 진행된다. 백일장 주제는 당일 현장에서 발표된다. 심사 결과 발표는 10월 8일 강진군도서관 홈페이지에 게재하고 상장과 부상은 학교별로 발송할 예정이다. 대상 1명에게는 전남도지사상과 부상으로 50만원 상당의 문화상	web_general		
s0096	https://nohji.com/tag/%EC%9D%BC%EB%B2%A0?page=3	nohji.com	시사/사회와 정치 노지 2013.05.25 10:36 일간베스트저장소(일베)가 일으킨 사건을 통해 본 현시대의 불편한 진실 최근 '일베? 일베가 뭐야?'라는 말이 사람들의 입에서 오르락내리락하고 있다. '일베'는 '일간베스트저장소'라는 사이트를 부르는 줄임말로, 5.18 광주 민주화 운동을 비하와 노무현 전 대통령님을 악	web_general		
s0097	https://www.ssgblog.com/3456	www.ssgblog.com	신세계그룹의 핫한 소식을 전하는 SCS뉴스 2018 기부미 캠페인 #SCS뉴스 신세계그룹의 핫한 소식을 전해드리는 SCS뉴스입니다. 밀알복지재단 홍보대사 에이프릴이 함께한 신세계tv쇼핑 기부미 캠페인 홍보영상 촬영현장을 전해드립니다. 신세계tv쇼핑 기부미 캠페인은 쌀 16종의 판매 수익금 전액을 장애아동들에게 기부하는 캠	blog		
s0098	https://kr.tradingview.com/chart/BTCUSD/eUOpCAs3/	kr.tradingview.com	팔로워분들에게 알림이 가도록 이 글을 작성합니다. 저는 알트를 일단 정리했습니다. 비트수로 환산해보니 이미 조금 줄었네요. 비트가 오른 양에 비해서 비트 폭력이 심하군요 의외로.... 비트가 이번에 주요 저항을 넘긴다면 비트 폭력이 매우 심할 수도 있겠습니다. 사실 요즘 비트폭력은 매번 강도가 다르고, 알트가 의외로 빨리	web_general		
s0099	http://techm.kr/bbs/board.php?bo_table=article&wr_id=4565	techm.kr	"인공지능으로 기업 지식관리솔루션 시장 재편할 것" 이창수 올거나이즈 대표 "딥러닝 기술로 기업 업무 혁신에 도전" 이창수 올거나이즈 대표 "딥러닝 기술로 기업 업무 혁신에 도전" 모바일 광고 분석 업체 파이브락스를 세운 뒤 2014년 미국 회사 탭조이에 매각했던 이창수씨가 새로운 사업 모델을 들고 스타트업 창업자로 컴백	web_general		
s0100	http://monthly.chosun.com/client/mdaily/daily_view.asp?Idx=8096&Newsnumb=2019108096	monthly.chosun.com	- - 조선DB. 윤종필 자유한국당 의원이 건강보험공단(건보공단)에서 받은 자료를 보면 올해 건보공단은 청와대와 본인들이 원하는 대답을 얻는 수준에 그치는 여론조사를 6억원 넘게 쓰면서 실시한 것으로 나타났다. 이런 식이다. "정부는 국민의 의료비 부담을 줄이기 위해 건강보험의 혜택 범위는 넓히고, 의료비 중 본인이 부담	news		
s0101	http://www.gugakfm.co.kr/gugak_web/mainTC.jsp?sub_num=1344&bcid=285&state=view&idx=176262	www.gugakfm.co.kr	제례악 깊이 듣기｜해녀탐정 홍설록｜제18회 전주세계소리축제｜제60회 한국민속예술축제 국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램 <국악방송 주간문화소식> 1. 제례악 깊이 듣기 일시: 9월 5일(목)~6일(금) 20:00 장소: 국립국악원 예악당 궁중 의식음악의 전통을 이어가고 있는 국립국악원 정악단이 	web_general		
s0102	http://www.ti.com/ww/kr/contactus/	www.ti.com	개발 시간 단축과 제품 비용 절감 및 제품 출시 시간 단축을 원하십니까? TI 제품 정보 센터는 기술지원, 팀 교육 및 포괄적인 온라인 제품 정보를 제공합니다. - 설계에 적합한 최고의 칩 및 시스템 솔루션 선택 - 빠른 샘플 주문 방법 - 개발 및 디버깅에 발생한 문제 분석 및 해결 - 제품 설계 및 개발 경험과 기술 	web_general		
s0103	http://www.hostels.com/ko/parys/south-africa	www.hostels.com	Home World 호스텔 Africa 호스텔 South Africa 호스텔 Parys 호스텔 Hostels.com은 Parys 최고의 호스텔을 선택할 수 있도록 도와드립니다. 이 페이지에는 예약 가능한 객실이 있는지 여부에 관계 없이 Parys에 있는 모든 호스텔 목록이 표시됩니다. Parys 호스텔의 객실 이용료와 예	ko_en_mixed		
s0104	http://ko.wikipedia.org/wiki/%EC%9D%B4%EB%B3%B4_%EC%95%88%EB%93%9C%EB%A6%AC%EC%B9%98	ko.wikipedia.org	이보 안드리치 이보 안드리치(Ivo Andrić, 1892년 10월 10일 ~ 1975년 3월 13일)은 보스니아의 문학가이다. 생애 [편집] 보스니아의 작은 마을 트라브니크에서 크로아티아인 아버지 안툰과 어머니 카타리나 사이에 태어났다. 가난한 집안에서 '이반'이라는 이름을 가지고 태어난 그는 '이보'라는 이름으로 줄여	encyclopedia		
s0105	http://www.tripadvisor.co.kr/Hotel_Review-g187895-d252258-Reviews-Lungarno_Suites-Florence_Tuscany.html	www.tripadvisor.co.kr	우리는 이 방을 2개월 전에 예약했다. 방이 작았고 전망도 없었다.(벽에서 2미터) 욕실도 너무 작았다. 위... 더보기 위치: 이탈리아 > 투스카니 > 피렌체 > 피렌체 편의 시설: 무료 조식 무료 고속 인터넷 간이 키친 애완동물 허용 룸서비스 스위트 9위 (182건의 피렌체 소재 기타 숙박시설 중에서) 가격대 (1박)	web_general		
s0106	http://support.microsoft.com/kb/168866/ko?lc=1033&id=0	support.microsoft.com	기술 자료: 168866 - 이 문서가 적용되는 제품 보기. 이 문서가 보관되었습니다. "그대로" 제공되었으며, 업데이트가 되지 않을 것입니다. Visual Basic 버전 5.0 함께 OEM 서비스 릴리스의 Windows 95를 실행하는 시스템에서 위에 나열된 설치하면 시스템을 다시 시작하는 동안 표시할 다음과 같은 오	technical		
s0107	http://www.agoda.com/ko-kr/le-meridien-bangkok-hotel/hotel/bangkok-th.html	www.agoda.com	실롬 / 사톤에 위치한 르 메르디안 방콕 호텔은 방콕 및 그 주변을 둘러보기에 완벽한 곳에 위치 합니다. 호텔은 도심에서 멀지 않습니다. 약 1. Km 거리에 있으며 공항까지는 보통 40분 정도 걸립니다. 호텔에서 손님들의 즐거운 관광을 위해 도시 최고의 명소를 소개합니다 : 방콕 어린이 병원 실롬, 팟퐁 나이트라이프, 	web_general		
s0108	http://www.sqler.com/526366	www.sqler.com	Windows Azure, SQL Azure Tip과 강좌 게시판 이번에도 기회를 딱 잡았는데 야근덕분에 만져볼 기회가 더욱 없었습니다. 그래도 짬짬이 2012 세팅을 좀 했습니다. 애저 관리 화면은 정말 심플하고 깔끔하다 입니다. 가상OS다 보니 이것저것 상태를 한눈에 볼 수 있습니다. 원격에서 문제가 생겼을때 재시작이	web_general		
s0109	https://www.seoul.co.kr/news/politics/2024/03/02/20240302500039	www.seoul.co.kr	김희곤·임병헌·김병욱 등 영남권 현역 ‘경선 탈락’ 경기 고양정엔 김현아 대신 김용태 투입 호남 공천 26곳 ‘완료’… “전국 254곳 후보 다 낸다” 이미지 확대 닫기 이미지 확대 보기 정영환 국민의힘 공천관리위원장이 2일 서울 여의도 중앙당사에서 경선 지역 결과를 발표하고 있다. 2024.3.2 연합뉴스 국민의힘 공천	web_general		
